0,521698761
0,540852157
0,611116724
0,611059782
0,608918100
0,652784152
0,654070017
0,653940472
0,653528770
0,803070064
0,812909286
0,820287283
0,828347913
0,828759193
0,858836679
0,870098672
0,882930524
0,907357138
0,915366142
0,918431807
0,919646094
0,929383161
0,964639153
0,966138842
0,970340737
0,969713289
0,977197545
0,982916185
0,984778123
0,982143704
0,978048925
0,979974067
0,411981906
0,459555656
0,584411551
0,485743102
0,528208892
0,371444002
0,537407195
0,361650312
0,541116230
0,700446965
0,467276290
0,659017286
0,463295208
0,459439886
0,475046281
0,601196603
0,581334146
0,628258833
0,620201406
0,654086053
0,626505802
0,652886933
0,667513586
0,722569950
0,716992037
0,720801872
0,806605099
0,659348710
0,743495849
0,656286632
0,784716585
0,783288912
0,486024248
0,584085105
0,523252931
0,655102824
0,605219704
0,657983587
0,884823834
0,897348167
0,691977252
0,738581112
0,628838066
0,742796229
0,646738369
0,635069268
0,654817886
0,762846531
0,793640177
0,829417422
0,566045798
0,680364658
0,840347098
0,967225997
0,707630913
0,755295321
0,602797896
0,760690971
0,751189882
1,106254557
0,813223554
0,944500351
0,796967949
1,063485304
1,010906647
1,049118666
1,070756573
0,959373141
1,006649091
0,990504090
1,061751602
0,919192294
0,930265511
0,877748822
1,075406436
0,814128432
1,113975474
0,921147451
1,042282921
0,657185001
0,692762216
0,390859843
0,637774076
0,629726523
0,449205215
0,690581498
0,645096801
0,691350167
0,452267985
0,755554686
0,862767127
0,560178039
0,822779457
0,758824965
0,577751736
0,613063269
0,611949213
0,654086357
0,628090016
0,527991310
0,553277149
0,583247556
0,568850127
0,577188511
0,641448832
0,685946720
0,739365497
0,743184301
0,774300395
0,778768626
0,789606669
0,714732258
0,918134349
0,764144066
0,636021202
0,746769515
0,704831051
0,766181679
0,749987422
0,647895478
0,871051581
0,906214977
0,643743000
0,773000096
0,823673402
0,894195633
0,774279567
0,817741668
0,777022817
0,973844783
1,084006076
0,579466084
0,716508026
0,826275649
0,931742363
0,603009970
0,655176598
0,873757090
0,955237913
0,963813038
0,716698280
0,780876874
0,697214820
0,636018036
0,657928048
0,489319432
0,614411076
0,528279515
0,533899695
0,725530800
0,710159740
0,760093317
1,032977076
0,765155413
0,861223144
0,727524787
1,013404114
0,828061055
0,868663308
1,064550067
0,710623734
0,866814891
0,901595894
1,095009920
1,162395781
0,842433025
0,827843205
1,163993655
1,121013838
1,171639127
0,959673977
0,839289969
0,966495471
0,975997726
0,879197296
1,097075143
0,582983150
0,594184722
0,653053902
0,533664556
0,717078446
0,788638843
0,567007261
0,572417833
0,622446986
0,670331314
0,700049528
0,667436818
0,577469625
0,676519863
0,885167103
0,702486699
0,702781375
0,718430650
0,551128386
0,632616301
0,598942838
0,638940365
0,641752898
0,632767212
0,764975232
0,757223087
0,797986183
0,645673383
0,778457394
0,772200264
0,777178596
0,788574284
0,789416347
0,670326368
0,565491050
0,719298414
0,635908403
0,636220745
0,654222153
0,669815586
0,562682747
0,581043681
0,607949709
0,617770562
0,585764606
0,631626004
0,571795631
0,574460653
0,668612913
0,549792599
0,682838063
0,713985094
0,723865766
0,757458896
0,658382668
0,673532077
0,541552626
0,637060916
0,700000964
0,678367673
0,745492533
0,753769950
0,768506194
0,759997882
0,786938715
0,777599756
0,665874740
0,677185646
0,776948712
0,828086847
0,785584774
0,813491163
0,715457900
0,767854877
0,731386261
0,698440836
0,765775742
0,735062794
0,737678127
0,775847540
0,835394115
0,873023275
0,913191972
0,838430436
0,741022958
0,828982587
0,755860649
0,540303218
0,733339541
0,636430155
0,872132525
0,709784266
0,527574697
0,646089997
0,720570336
0,662019542
0,657383240
0,665368947
0,772179455
0,728032120
0,817544125
0,726422791
0,609735197
0,777041372
0,713055385
0,801846619
0,698125409
0,821115849
0,753507798
0,947403044
0,839819176
0,831482224
0,804603977
0,775482087
0,886212239
1,021316338
0,659660251
0,609762693
0,839589686
0,904854237
0,843534157
0,801604445
0,752765170
0,705230000
0,898698148
0,639859931
0,799443208
0,748341133
0,805752940
0,842569354
0,741655566
0,567039263
0,619052087
0,757089049
0,813512800
0,489489397
0,573622894
0,494147089
0,563638467
0,657607542
0,878901658
0,913888362
0,671519715
0,843845814
0,662726599
0,718558687
0,748969230
0,705354996
0,976709500
0,760659063
0,745720883
0,763751297
0,703511361
0,770378433
0,790223265
0,842565491
0,796200455
1,116572105
0,768732020
0,931680527
1,073003480
0,825538514
0,811418700
0,795416389
0,644202273
0,820203143
0,739256461
0,810029332
0,838031468
0,826699863
0,618673427
0,640865280
0,639479426
0,702087216
0,661723590
0,891858573
0,861064803
0,999299092
0,787043259
1,040910827
0,911753864
1,002402530
0,793142521
1,061850114
0,896249711
0,795972033
1,173972196
0,957725329
1,173592916
0,840887869
0,974736815
1,133314102
0,863499876
0,854486422
0,843713833
0,848190064
0,710990309
0,750721851
0,774734765
0,777322120
0,822726121
0,730708692
0,537612525
0,588358882
0,805941970
0,803782915
0,791430499
0,911487472
0,668946153
0,676590803
0,667835406
0,668050032
0,851006626
0,734828066
0,742256823
0,665300893
0,740251220
0,877610107
0,684227371
0,715266595
0,743814579
0,837760245
0,763110327
0,758827184
0,780032707
0,781839135
0,776815785
0,767886151
0,625310468
0,633211685
0,739121002
0,761921050
0,679604627
0,801403219
0,611506512
0,770057583
0,605389285
0,691457880
0,696907798
0,868800409
0,886981506
0,791368041
0,778331034
0,804097441
0,908746278
0,744004788
0,762920295
0,708590616
0,733578234
1,042650104
0,796902427
0,820728108
0,805265309
0,813162042
0,798703224
0,808412527
0,820126639
0,842893018
0,828290863
0,712153644
0,837528729
0,665638177
0,807907877
0,791759152
0,558433583
0,569008136
0,659097795
0,788479083
0,889460352
0,651233827
0,714668609
0,984425239
0,808822367
0,659731639
0,958358856
0,761343667
0,641292720
0,616107832
0,657268293
0,765891435
0,813809813
0,952772777
0,939724680
1,017020971
0,938678302
1,034403906
0,740059508
0,721849133
0,973440281
0,762789006
0,788338831
0,744573847
0,760969781
0,795682314
0,646610480
0,692972512
0,748147006
0,801334575
0,591270688
0,779655509
0,855060717
0,763522026
0,531858683
0,821641773
0,685961775
0,786776004
0,608755909
0,863206685
0,719861087
0,646823853
0,863349506
0,936656132
0,844115401
0,822957658
1,086544793
0,946581201
0,948433055
0,870637664
0,808425434
1,053513507
0,813162729
0,875344352
0,984373911
0,686355032
1,050705667
0,848841127
0,859253848
0,674431433
0,689790434
0,692254853
0,768242854
0,678553757
0,776288695
0,784337950
0,858466207
0,834994679
0,827330240
0,871432805
0,623037673
0,923309349
0,868805252
0,649365126
0,691170357
0,681865316
0,698918542
0,654776823
0,979862634
0,710477991
0,662635078
0,700353496
0,670496423
0,970986316
0,757703336
0,758241703
0,798339891
0,809807225
0,763728201
0,804791683
0,806481899
0,629015150
0,655373322
0,632969322
0,667103861
0,682562030
0,708619922
0,754537764
0,593920678
0,602102710
0,598242342
0,550169641
0,636531033
0,610342969
0,654477487
0,699236440
0,601541245
0,672660682
0,616453928
0,652445598
0,674928806
0,668624240
0,704155057
0,686001391
0,644033657
0,746547210
0,653740011
0,687755442
0,689605117
0,686559031
0,800736358
0,753899683
0,764772057
0,661998693
0,700857439
0,655090425
0,722449992
0,873657462
0,604866072
0,656978566
0,831183066
0,782430335
0,783385752
0,815735355
0,908095145
0,993822153
0,707321622
0,967605639
0,852749308
0,606239503
0,790557682
0,694685046
0,710603382
0,635214915
0,716247498
0,778163210
1,077982651
1,102612808
1,058759788
1,174519387
1,207426473
0,930913040
1,122419341
1,045011747
0,850595312
0,864403092
0,868820903
0,992540204
0,706741418
0,602990248
0,532136571
0,617219766
0,569592928
0,741091339
0,759390057
0,834962034
0,765008327
0,676800012
0,798105134
0,762649848
0,746996699
0,745061729
0,801372293
0,949536431
0,781344834
0,560578805
0,814160436
1,026098436
0,593967202
0,841205744
0,614503268
0,631740668
0,646420586
0,643374854
0,646865715
0,782826864
0,732793668
0,730096488
0,748690995
0,731316952
0,767376302
0,816668718
0,504188700
0,606242723
0,610077741
0,806177956
0,698273311
0,727651876
0,584538990
0,854900390
0,649501400
0,925098991
0,969560238
0,665033513
0,962425560
0,937591941
0,726725357
0,758888973
0,833161373
0,772012604
0,856609416
0,744401263
0,725122046
0,725545027
0,841417476
0,775565904
0,782930497
0,783523101
0,911442018
0,781730878
0,789226630
0,782465103
0,786071528
0,730736815
0,729038917
0,609886651
0,819411733
0,531832083
0,586528090
0,580887323
0,733545632
0,723966644
0,645841115
0,665349200
0,669202034
0,879321955
0,882911465
0,829075565
1,008717765
0,993466181
0,891921598
0,801399861
0,781177169
0,819228621
0,657550886
0,774018009
0,877566591
0,705164702
0,705333470
0,719234165
0,886148973
0,727186765
0,948740138
0,725207508
0,728846545
0,663911797
