28,237416967
28,246518949
30,328582744
30,215274954
30,183252027
30,238297093
30,404580224
30,885494830
30,974045982
30,791607074
30,865668190
31,057916863
31,268186554
31,271747958
31,358999737
31,384678097
31,545132280
31,448596845
31,561126345
31,607043273
32,092991719
32,524673660
32,576765836
32,582057473
32,480848094
32,580558929
32,580436951
32,488974538
32,582666462
32,445668229
32,520620823
32,578328091
32,649161299
32,614770253
32,885482312
32,908443432
32,897934669
32,994629833
33,638224711
34,412966884
34,546144495
34,534717763
34,545143285
34,512970345
34,288036324
34,442598319
34,480798072
34,588699666
34,599869276
34,562623233
34,478299852
34,393382142
34,546783202
34,598045537
34,600248405
34,437038452
34,632742828
34,603216027
34,706292302
34,699160029
34,602505898
34,467618576
34,706911431
34,711000516
34,551627213
34,873162698
34,760297943
35,008321321
35,011169946
34,764526486
34,934200276
34,979180616
35,137384872
35,284510626
35,047501700
35,346383130
35,591552338
35,594312376
36,173663695
36,132478276
36,058321085
36,683769563
36,467807179
36,515345070
36,608349927
36,571986637
36,426063536
36,621270092
36,548358701
36,675249231
36,671699275
36,686335587
36,664233270
36,676192737
36,460090966
36,548519443
36,536340905
36,780996148
37,274596412
37,331682990
37,631239030
38,063558607
37,895776465
38,065546925
38,017014395
38,063709368
38,065812547
37,847617474
37,781726408
38,061946740
37,982370177
38,056197607
38,065652792
37,879307357
38,026116340
38,097501934
38,342128069
38,137133311
38,632655356
38,556244246
38,685554223
38,700969887
38,493192997
38,595101926
38,518841049
38,718646536
38,703040196
38,878845076
26,138229365
31,275478934
24,543183845
33,005953262
30,909692231
27,830148567
30,908775094
33,002581341
34,150245552
34,529150830
30,801061889
29,967216945
35,734029169
35,796085619
31,206206660
35,063413276
27,620279874
34,221939599
29,835435511
34,052024226
31,831380906
35,448619899
29,051009106
30,428455931
30,463434847
29,785072794
32,699073962
29,308374139
34,868727124
32,970501398
31,458790203
33,743137729
35,760425016
29,914648859
33,830839222
33,882998008
30,374741142
37,270068623
35,382823694
30,377739300
38,026151280
29,568718503
33,744300919
33,904207791
35,920737082
31,944091207
36,196991443
32,147905907
34,543927338
35,363988055
33,361335898
34,767010914
33,362857354
35,466358326
31,353327202
38,693827374
37,489484758
35,471102060
35,364275853
33,385288675
35,062989189
32,008502305
32,009470527
35,366782397
35,475612865
31,361059887
39,004897928
33,262226756
32,016457872
35,498425358
37,629608318
34,613879105
31,492266036
38,966962526
32,482735347
32,413714703
32,170237105
38,306955974
32,824757385
32,255115332
35,880463542
39,821337710
40,459700170
34,612928748
36,504489608
33,450516407
37,291238318
33,181364711
35,209819668
37,343318926
40,828537900
35,214078287
37,252299027
36,778078955
33,919896483
38,931269471
37,436883873
39,609755420
35,817108762
39,287012209
38,052170502
35,972385442
37,652663178
38,847908113
37,068115143
34,602543860
40,086377175
35,981716109
41,013037951
38,846367837
39,011275595
36,924835847
35,565549921
35,200378696
40,984885932
37,451173515
43,309975900
34,925445674
38,931440120
40,992274451
35,577230038
39,089618354
42,464747006
41,151814026
37,353542774
37,294544428
38,571217074
39,384997558
19,754864455
21,027374563
29,791893435
32,322044400
25,911477524
33,478250880
32,579710897
31,864004708
30,573725963
33,275368599
32,096071571
35,531365065
30,910594058
34,904538191
30,572249235
35,419750935
34,005355421
26,983124290
35,721125359
31,209410965
35,700527834
32,950732052
27,841346740
27,891825023
35,542356936
28,132059508
29,289715644
33,571382069
33,801165767
35,681286639
28,762114196
32,835491131
32,841009561
32,028173005
36,766153849
36,771796620
35,808112759
35,769865576
31,406271294
29,340312118
32,935318385
31,152364426
36,891902913
31,236192996
33,158698208
37,857051446
31,253607808
35,576595564
36,803510193
30,370330207
32,184017768
33,255434334
30,137114519
31,706570323
33,951460136
30,447087483
37,376238297
34,411973192
30,849189457
37,420483062
30,958869447
34,523870133
34,526541613
30,550859694
34,688493481
36,502918640
33,049158656
34,058730430
37,497714416
33,468562764
36,611025195
34,991415439
34,008872924
31,681490606
34,428948159
34,637126982
35,128379667
36,123185136
37,706172869
37,650317452
34,384394497
32,644094163
32,728945637
34,292635088
36,237893170
35,829860138
36,589147165
34,771696126
38,307825639
38,420350411
36,653450885
36,795112013
38,424382774
32,823674437
37,200636203
39,493219561
35,096357252
34,987936887
38,266942027
38,751647241
34,693223157
40,180141747
38,803351210
34,903862466
37,875347706
36,251942438
38,176744221
37,362789531
36,357741551
40,078072177
34,710010760
38,281287659
36,363165120
34,724432000
35,730844844
36,186583613
38,642557128
37,166398815
40,825246297
39,096769866
40,832169184
35,563718128
35,132173366
36,512143481
39,108960047
39,113430119
39,108756494
37,280199360
42,139710992
29,376850811
27,296950983
32,565028750
33,702924328
31,884612844
33,580770382
26,336166621
26,166531046
26,451903909
29,304832752
30,822660901
33,377307604
31,594240058
29,499509385
37,465133591
29,707816045
28,420217748
35,852724358
27,866076101
27,860239928
38,660553293
33,387373665
31,424868909
29,102123368
30,095079455
32,565781636
36,721799212
30,256865872
29,015065210
37,311651524
28,876872215
39,772407184
31,937551068
35,889649700
34,323756331
30,460360041
34,329822519
34,272583007
36,035927341
29,656947024
32,689718898
35,855045080
39,771091976
31,991950487
40,008596003
31,442239900
39,778367920
32,985966219
33,477478442
35,876718113
30,681357583
37,224523918
33,579135115
41,017645478
35,766053620
30,742849963
31,679870267
35,343475286
33,069207987
34,877708025
33,444358687
38,680093541
34,161161524
31,274133562
35,496638233
33,011445270
33,256081854
37,217156761
37,409690591
39,193548049
32,246087718
37,683299112
34,554054680
40,553886049
37,854211376
39,994256074
37,064514384
38,648890286
39,218520234
35,732832762
32,848858397
35,733935923
40,897463496
40,065982264
37,874801968
35,400501715
40,941061885
39,150094476
40,942921090
40,802878970
33,809679324
35,392071044
38,166880606
38,174606032
39,322843540
36,378677473
38,609559088
36,133070901
38,252888021
39,220502380
38,518984406
35,187320597
42,466980123
34,411968947
38,992031428
36,602882860
38,643127374
35,339198768
39,029564337
40,673539061
40,676220693
40,677233754
40,764849393
40,467324286
37,490127629
35,374436801
39,957305576
39,989606608
37,789109182
36,309087861
40,299371086
39,344348678
40,061403492
43,256101137
39,400859529
36,362104370
42,957094710
35,546627879
39,266653766
24,810146055
21,469543967
33,677200439
26,792893440
33,517377836
34,449084033
32,856054576
30,115040325
27,717007268
34,134488618
34,050998839
31,676522279
33,042053033
36,651892693
36,726039881
28,635323266
30,744269433
30,696979479
30,755174265
32,906221503
32,913536886
28,041995757
29,192845292
34,018864954
32,326023398
